2,44	-0.97541
2,45	5.20028
2,46	-12.22159
2,47	4.38977
2,48	0.18336
2,49	-4.15781
3,0	11.46581
3,1	4.06237
3,2	-2.65499
3,3	7.55645
3,4	-9.13596
3,5	-3.66324
3,6	2.12850
3,7	-6.64810
3,8	-0.87771
3,9	6.78102
3,10	5.98349
3,11	0.03724
3,12	-11.27264
3,13	3.21214
3,14	-5.44644
3,15	-4.83484
3,16	3.93608
3,17	0.36461
3,18	-3.00786
3,19	3.24149
3,20	5.50385
3,21	1.74813
3,22	-0.26449
3,23	-3.73911
3,24	5.71811
3,25	-14.88766
3,26	-4.00613
3,27	5.25228
3,28	4.76693
3,29	7.49110
3,30	-2.07331
3,31	4.06292
3,32	-2.35090
3,33	-2.29803
3,34	0.88924
3,35	-0.45278
3,36	13.43912
3,37	6.60664
3,38	2.56284
3,39	0.29718
3,40	0.59921
3,41	-6.67019
3,42	-0.76799
3,43	6.13604
3,44	-0.35903
3,45	0.23246
3,46	10.05633
3,47	-5.47603
3,48	-9.44843
3,49	-3.35688
4,0	-1.00128
4,1	1.87898
4,2	-8.38994
4,3	0.33285
4,4	-1.70970
4,5	-3.57569
4,6	15.94956
4,7	7.15263
4,8	3.04327
4,9	-6.73751
4,10	-8.51852
4,11	1.48424
4,12	-5.83602
4,13	-3.92262
4,14	8.37180
4,15	-13.27211
4,16	-0.94792
4,17	-13.14995
4,18	7.76731
4,19	-8.43957
4,20	6.26244
4,21	9.14514
4,22	1.18372
4,23	-4.50851
4,24	-2.62752
4,25	12.02689
4,26	-6.91051
4,27	-2.04033
4,28	-0.30902
4,29	-7.76309
4,30	6.41572
4,31	10.42295
4,32	-9.63195
4,33	-0.16450
4,34	-1.89869
4,35	0.35812
4,36	-8.63213
4,37	1.22413
4,38	-9.32560
4,39	2.39428
4,40	-4.11190
4,41	-1.30249
4,42	-1.05059
4,43	3.67156
4,44	-0.48298
4,45	-7.03826
4,46	6.06809
4,47	0.45931
4,48	-0.45623
4,49	6.92516
5,0	-2.08605
5,1	6.61787
5,2	7.91677
5,3	2.83294
5,4	-2.44209
5,5	-10.46302
5,6	-6.67490
5,7	2.43649
5,8	5.69031
5,9	-3.08347
5,10	-13.74537
5,11	-5.93008
5,12	5.05885
5,13	5.20683
5,14	15.86683
5,15	-6.08217
5,16	-3.10820
5,17	-1.76428
5,18	-6.55718
5,19	-6.08102
5,20	3.83381
5,21	6.69130
5,22	-8.04844
5,23	-12.02934
5,24	3.23872
5,25	-8.65718
5,26	-0.21760
5,27	4.09469
5,28	3.05956
5,29	-9.24096
5,30	-0.17865
5,31	12.65399
5,32	-4.86683
5,33	10.26500
5,34	10.64220
5,35	12.29878
5,36	-1.94526
5,37	-0.71300
5,38	-1.62962
5,39	-7.37191
5,40	-4.02174
5,41	-3.17784
5,42	2.47646
5,43	-1.88642
5,44	-2.07495
5,45	-8.25033
5,46	-9.09069
5,47	4.61554
5,48	9.64817
5,49	-8.78017
6,0	-9.81213
6,1	-1.73095
6,2	3.72970
6,3	-1.89373
6,4	3.63398
6,5	-15.13731
6,6	8.77943
6,7	0.16074
6,8	-2.13854
6,9	-1.49101
6,10	-11.71710
6,11	-8.79755
6,12	-3.34445
6,13	3.10477
6,14	0.74462
6,15	-1.45408
6,16	3.65586
6,17	2.36081
6,18	12.06031
6,19	-2.09276
6,20	0.95048
6,21	-8.62727
6,22	-3.29841
6,23	5.60631
6,24	-9.31674
6,25	4.15040
6,26	-5.49309
6,27	7.79815
6,28	8.87257
6,29	-7.96022
6,30	0.64774
6,31	-11.25346
6,32	-0.28726
6,33	6.46829
6,34	6.76411
6,35	-9.04465
6,36	-4.84245
6,37	-2.64309
6,38	-2.85304
6,39	1.25724
6,40	2.30013
6,41	-0.36919
6,42	-5.09206
6,43	3.03875
6,44	-3.75093
6,45	7.69207
6,46	3.44508
6,47	-6.92673
6,48	-2.99123
6,49	2.82911
7,0	5.03955
7,1	-7.81474
7,2	6.05846
7,3	-9.62791
7,4	-1.97378
7,5	-1.61151
7,6	1.93939
7,7	1.40483
7,8	1.75418
7,9	-1.83922
7,10	-16.33054
7,11	4.80989
7,12	-6.83155
7,13	3.91338
7,14	3.13965
7,15	5.63264
7,16	0.21585
7,17	13.63642
7,18	11.74079
7,19	8.09385
7,20	9.25071
7,21	11.34445
7,22	10.18696
7,23	3.83929
7,24	18.81721
7,25	-8.37518
7,26	-4.09428
7,27	-1.77076
7,28	-2.29715
7,29	-1.01914
7,30	-4.50731
7,31	-2.35364
7,32	11.08762
7,33	0.13415
7,34	4.92349
7,35	4.58274
7,36	3.56392
7,37	3.55100
7,38	2.57392
7,39	3.79007
7,40	-3.06799
7,41	-11.31798
7,42	1.22592
7,43	11.73317
7,44	10.70591
7,45	-3.01473
7,46	-5.95913
7,47	-6.50028
7,48	-1.56456
7,49	15.64338
8,0	3.56804
8,1	-4.96091
8,2	8.95201
8,3	0.20745
8,4	-20.99172
8,5	-2.97576
8,6	8.85113
8,7	-11.67433
8,8	-4.40637
8,9	9.97372
8,10	-7.81502
8,11	0.89134
8,12	-9.35898
8,13	14.05951
8,14	-5.95664
8,15	-1.29437
8,16	-1.47414
8,17	-5.63526
8,18	11.03432
8,19	2.85439
8,20	-5.93898
8,21	-5.18179
8,22	-10.79023
8,23	1.51556
8,24	-3.11253
8,25	-12.75064
8,26	3.28874
8,27	-5.36614
8,28	-2.26363
8,29	-7.09294
8,30	4.36646
8,31	4.09273
8,32	2.92681
8,33	0.43358
8,34	-0.23632
8,35	-1.24316
8,36	-9.24373
8,37	1.45100
8,38	12.84378
8,39	-7.36046
8,40	2.15137
8,41	-0.15248
8,42	-2.00527
8,43	-9.02425
8,44	2.38728
8,45	-6.68266
8,46	7.00123
8,47	2.15305
8,48	-2.21417
8,49	7.61219
9,0	-6.72536
9,1	-3.84774
9,2	12.45798
9,3	6.93122
9,4	-7.28044
9,5	3.03685
9,6	11.88337
9,7	-6.98786
9,8	-11.23999
9,9	-3.52854
9,10	-11.83184
9,11	-2.10303
9,12	0.99567
9,13	-4.19730
9,14	-7.84502
9,15	3.72081
9,16	13.08957
9,17	10.05153
9,18	2.34697
9,19	-11.01846
9,20	-0.02694
9,21	-4.53644
9,22	4.60848
9,23	0.70783
9,24	-12.03326
9,25	-1.18320
9,26	7.12105
9,27	-14.67159
9,28	-2.66675
9,29	8.91038
9,30	-1.42354
9,31	3.86972
9,32	-12.44718
9,33	-4.73527
9,34	1.98440
9,35	-0.32754
9,36	-2.66452
9,37	1.10419
9,38	-9.91855
9,39	15.01062
9,40	9.31730
9,41	-7.83053
9,42	-3.16447
9,43	-2.39699
9,44	-19.23012
9,45	-10.58787
9,46	-2.75241
9,47	5.25785
9,48	-4.50839
9,49	-7.66573
10,0	1.50384
10,1	8.90055
10,2	0.96704
10,3	2.46903
10,4	3.33029
10,5	11.10400
10,6	-7.50612
10,7	-9.48669
10,8	-3.73653
10,9	-7.56190
10,10	7.00696
10,11	-12.07287
10,12	9.99101
10,13	-9.35823
10,14	-5.72502
10,15	-6.15327
10,16	-0.56067
10,17	3.87952
10,18	-3.23973
10,19	0.52057
10,20	-10.94883
10,21	9.91792
10,22	-2.99296
10,23	-11.95210
10,24	-7.76868
10,25	-2.21963
10,26	11.61595
10,27	3.70334
10,28	-2.93335
10,29	-7.24280
10,30	21.81749
10,31	26.90035
10,32	-4.17235
10,33	-8.97324
10,34	-5.43334
10,35	0.30432
10,36	-13.86438
10,37	-8.56883
10,38	2.88298
10,39	8.10989
10,40	-1.70795
10,41	-5.57444
10,42	4.41461
10,43	-15.93180
10,44	-7.66355
10,45	-3.02603
10,46	7.60927
10,47	6.38479
10,48	8.85813
10,49	-9.57907
11,0	3.36838
11,1	-2.12984
11,2	0.98197
11,3	8.79653
11,4	5.40435
11,5	3.71446
11,6	3.20959
11,7	5.42593
11,8	5.33742
11,9	-3.67610
11,10	-4.93155
11,11	-8.71707
11,12	-0.29373
11,13	-8.86082
11,14	3.50202
11,15	6.78521
11,16	1.84030
11,17	5.11307
11,18	-13.71161
11,19	-13.86003
11,20	-4.33524
11,21	-2.03131
11,22	12.77078
11,23	7.17129
11,24	-10.38470
11,25	8.74416
11,26	-2.73016
11,27	-7.97065
11,28	-0.50459
11,29	8.86502
11,30	-3.21103
11,31	-6.64822
11,32	3.84481
11,33	5.36714
11,34	-2.25222
11,35	-0.56997
11,36	4.83910
11,37	4.63052
11,38	-6.69293
11,39	-1.33243
11,40	3.27938
11,41	3.03765
11,42	6.60377
11,43	3.90445
11,44	-7.76636
11,45	-5.15913
11,46	2.73173
11,47	8.16075
11,48	-1.60363
11,49	-1.63572
12,0	-1.91377
12,1	16.74401
12,2	8.73585
12,3	2.64021
12,4	-2.84510
12,5	-3.06748
12,6	2.02447
12,7	-1.84042
12,8	-1.40744
12,9	8.00416
12,10	-4.55144
12,11	1.80189
12,12	3.77977
12,13	11.99816
12,14	4.02207
12,15	0.50668
12,16	4.98274
12,17	-8.10340
12,18	-3.10125
12,19	0.52243
12,20	0.23161
12,21	-6.32210
12,22	-13.49688
12,23	-14.75493
12,24	2.23505
12,25	-7.71162
12,26	12.33540
12,27	-0.03739
12,28	5.46087
12,29	5.28743
12,30	10.75012
12,31	-7.60442
12,32	-3.46737
12,33	4.92426
12,34	2.46588
12,35	-5.97713
12,36	0.29274
12,37	6.34017
12,38	1.14786
12,39	0.37468
12,40	7.33273
12,41	-0.73506
12,42	-1.47331
12,43	-2.29726
12,44	-2.26898
12,45	1.35638
12,46	-3.66748
12,47	-2.84094
12,48	-16.04857
12,49	3.86511
13,0	6.17942
13,1	-1.38429
13,2	-1.91083
13,3	-6.70852
13,4	-6.58846
13,5	-6.18598
13,6	-5.84733
13,7	-3.34133
13,8	-5.56988
13,9	2.70727
13,10	-3.62466
13,11	-1.17925
13,12	-8.13030
13,13	9.38601
13,14	-1.00850
13,15	-6.98456
13,16	-12.08357
13,17	0.77869
13,18	13.39314
13,19	6.02454
13,20	8.53382
13,21	5.93862
13,22	1.00167
13,23	1.59127
13,24	5.04894
13,25	-11.85463
13,26	2.33526
13,27	5.86286
13,28	-0.22983
13,29	-4.21841
13,30	5.16945
13,31	2.25732
13,32	10.81664
13,33	-4.96630
13,34	3.52939
13,35	-0.42524
13,36	-8.22953
13,37	6.35725
13,38	9.42347
13,39	3.80107
13,40	-0.82846
13,41	-11.21384
13,42	-6.53342
13,43	2.25352
13,44	-2.48460
13,45	-4.14311
13,46	-3.24835
13,47	-4.83839
13,48	2.11734
13,49	-2.31764
14,0	-0.10605
14,1	7.81058
14,2	-17.50233
14,3	6.36822
14,4	7.14907
14,5	0.01918
14,6	-5.27475
14,7	-3.51644
14,8	-1.67822
14,9	12.96056
14,10	6.20567
14,11	12.28327
14,12	-10.35968
14,13	12.33538
14,14	0.30784
14,15	6.19269
14,16	-7.69825
14,17	-15.07379
14,18	0.90024
14,19	-0.61878
14,20	5.09237
14,21	-1.55164
14,22	-5.47094
14,23	1.34362
14,24	5.60003
14,25	5.77553
14,26	-0.28912
14,27	-0.01976
14,28	3.77531
14,29	9.05555
14,30	-2.00836
14,31	1.59462
14,32	3.62803
14,33	-4.50249
14,34	-4.43148
14,35	-7.21945
14,36	4.61970
14,37	7.38839
14,38	-9.11354
14,39	0.98925
14,40	-6.60813
14,41	6.79681
14,42	4.62170
14,43	-1.68224
14,44	-3.79210
14,45	0.75414
14,46	-9.53335
14,47	-6.20322
14,48	1.23657
14,49	0.61458
15,0	5.03335
15,1	-0.45623
15,2	-0.14817
15,3	-8.53661
15,4	-2.55603
15,5	8.86804
15,6	11.22311
15,7	-8.88992
15,8	-11.22471
15,9	-0.17622
15,10	20.61511
15,11	0.84160
15,12	-7.54391
15,13	-1.73955
15,14	-9.37451
15,15	-8.67806
15,16	1.16243
15,17	-4.72371
15,18	1.30629
15,19	-6.28140
15,20	-0.43814
15,21	-9.99930
15,22	-1.70819
15,23	-5.00999
15,24	-4.36580
15,25	7.56108
15,26	-1.89248
15,27	-5.89718
15,28	-2.92157
15,29	0.99051
15,30	1.26161
15,31	4.96887
15,32	-12.47809
15,33	0.14499
15,34	-4.42165
15,35	2.02882
15,36	-9.63003
15,37	5.60918
15,38	0.29500
15,39	7.55167
15,40	-9.65077
15,41	-3.94622
15,42	-8.01576
15,43	3.98674
15,44	-2.40617
15,45	5.53226
15,46	6.93666
15,47	-3.18256
15,48	-0.53739
15,49	12.74180
16,0	-1.25551
16,1	3.95461
16,2	6.25783
16,3	0.20199
16,4	2.15069
16,5	-2.14379
16,6	-2.01484
16,7	-1.18289
16,8	-3.24623
16,9	-4.40344
16,10	-3.56119
16,11	-5.29603
16,12	-6.64333
16,13	4.63157
16,14	-9.09347
16,15	1.97237
16,16	1.63169
16,17	2.47826
16,18	0.84980
16,19	2.59004
16,20	2.83229
16,21	-4.17383
16,22	-3.45960
16,23	-11.65765
16,24	-2.18226
16,25	2.77102
16,26	3.70483
16,27	1.03494
16,28	-1.75274
16,29	5.58359
16,30	8.37157
16,31	-3.96763
16,32	10.49787
16,33	7.94603
16,34	11.01726
16,35	-3.41392
16,36	1.47241
16,37	1.81547
16,38	-4.85649
16,39	-9.38140
16,40	0.35623
16,41	-2.26648
16,42	-14.06297
16,43	4.46481
16,44	-11.65204
16,45	-0.59439
16,46	-2.22020
16,47	-0.94134
16,48	0.45681
16,49	-0.88317
17,0	1.67427
17,1	3.90484
17,2	3.00193
17,3	-1.85474
17,4	2.26422
17,5	1.69012
17,6	1.04908
17,7	5.52429
17,8	-3.63851
17,9	-6.73518
17,10	-2.28195
17,11	-1.14186
17,12	4.41801
17,13	1.16881
17,14	7.76546
17,15	-8.72644
17,16	-2.79043
17,17	-1.26418
17,18	-0.74384
17,19	-7.68810
17,20	7.45667
17,21	-1.15933
17,22	4.06270
17,23	-5.25653
17,24	-0.39473
17,25	8.73751
17,26	4.35885
17,27	-0.84864
17,28	4.40653
17,29	-0.94520
17,30	-1.27662
17,31	0.27973
17,32	-3.39572
17,33	-0.72472
17,34	4.24903
17,35	3.25091
17,36	-2.69370
17,37	6.50805
17,38	-6.16337
17,39	4.70375
17,40	-2.31323
17,41	-3.18035
17,42	2.85014
17,43	0.37327
17,44	-6.00862
17,45	4.41993
17,46	-8.64569
17,47	0.89508
17,48	1.73575
17,49	-1.47567
18,0	5.88582
18,1	-2.11716
18,2	-11.43444
18,3	7.38725
18,4	4.63956
18,5	-2.54799
18,6	1.95349
18,7	-5.38964
18,8	8.42391
18,9	4.94780
18,10	1.19248
18,11	-0.52364
18,12	-10.09775
18,13	-4.96261
18,14	-1.05545
18,15	-8.72905
18,16	-4.86923
18,17	-7.12947
18,18	0.80908
18,19	-4.74377
18,20	5.16522
18,21	-0.90887
18,22	13.52610
18,23	-0.70787
18,24	9.16562
18,25	3.13454
18,26	-0.18131
18,27	7.35394
18,28	7.82203
18,29	-2.50021
18,30	3.13441
18,31	-0.26447
18,32	6.48330
18,33	-3.27638
18,34	-3.20319
18,35	-3.75365
18,36	7.13047
18,37	0.91343
18,38	-14.72429
18,39	1.31657
18,40	7.63054
18,41	-0.97236
18,42	9.44718
18,43	13.53464
18,44	-6.51527
18,45	4.50019
18,46	2.87919
18,47	-2.79585
18,48	3.45468
18,49	0.74848
19,0	7.51166
19,1	-7.70811
19,2	3.92291
19,3	-0.41759
19,4	3.74622
19,5	10.58609
19,6	2.10886
19,7	-15.52612
19,8	-6.72532
19,9	-8.21587
19,10	11.59286
19,11	-2.56201
19,12	-7.37797
19,13	-1.82775
19,14	5.07136
19,15	-6.35042
19,16	-4.69131
19,17	2.53631
19,18	4.01229
19,19	-10.85302
19,20	6.12534
19,21	-3.13242
19,22	-3.29325
19,23	0.06960
19,24	3.98038
19,25	7.14593
19,26	4.38733
19,27	2.87839
19,28	11.05232
19,29	-4.34311
19,30	5.01432
19,31	2.12786
19,32	-1.21936
19,33	-3.83453
19,34	1.54129
19,35	10.17403
19,36	-2.19519
19,37	3.11056
19,38	-14.32775
19,39	20.17864
19,40	-3.03586
19,41	-4.67950
19,42	-5.56310
19,43	-3.69360
19,44	0.31536
19,45	5.12519
19,46	-7.21452
19,47	-4.04080
19,48	7.28162
19,49	-1.70123
20,0	-6.06087
20,1	3.87431
20,2	-1.22767
20,3	-4.48140
20,4	4.38340
20,5	1.05427
20,6	-11.69814
20,7	1.06990
20,8	-9.06773
20,9	0.88915
20,10	6.32685
20,11	-2.21315
20,12	5.19528
20,13	5.05788
20,14	8.72438
20,15	-2.71681
20,16	2.90469
20,17	-6.05815
20,18	5.36374
20,19	-1.54492
20,20	-1.86153
20,21	-7.03180
20,22	-3.21751
20,23	-8.92626
20,24	-6.20713
20,25	2.97307
20,26	0.69728
20,27	-5.91213
20,28	-0.38700
20,29	1.30594
20,30	9.71344
20,31	-2.66459
20,32	-3.28442
20,33	-0.42054
20,34	-4.98219
20,35	-1.09383
20,36	-1.13778
20,37	3.54326
20,38	3.31805
20,39	-4.35135
20,40	-3.63912
20,41	-2.65874
20,42	1.74338
20,43	-2.94141
20,44	0.28731
20,45	2.16955
20,46	-8.55710
20,47	-4.52912
20,48	-3.03826
20,49	-3.54646
21,0	-1.24990
21,1	-5.50681
21,2	-8.48189
21,3	-5.92219
21,4	9.94755
21,5	4.51522
21,6	-1.86189
21,7	1.85725
21,8	5.53128
21,9	-0.60301
21,10	3.97562
21,11	1.76132
21,12	7.19539
21,13	-8.57389
21,14	2.89375
21,15	11.57763
21,16	6.44185
21,17	7.20088
21,18	-5.87007
21,19	9.51585
21,20	1.47745
21,21	10.64298
21,22	-5.72539
21,23	-10.22790
21,24	11.86828
21,25	-0.90075
21,26	1.05269
21,27	-6.44574
21,28	-10.43896
21,29	8.70732
21,30	-6.59593
21,31	-7.86017
21,32	-1.51775
21,33	-7.74479
21,34	3.93825
21,35	0.27113
21,36	8.09661
21,37	-8.78522
21,38	-0.82869
21,39	2.67146
21,40	7.34974
21,41	-4.08472
21,42	-2.81040
21,43	-3.99179
21,44	5.99972
21,45	3.53671
21,46	-7.21756
21,47	10.20999
21,48	-3.08319
21,49	8.72292
22,0	-10.06729
22,1	0.27315
22,2	4.74273
22,3	0.39534
22,4	-15.82764
22,5	-7.93150
22,6	0.22546
22,7	12.64258
22,8	5.34867
22,9	1.93180
22,10	-1.48667
22,11	10.86616
22,12	13.65102
22,13	5.73730
22,14	-2.11566
22,15	-7.05080
22,16	5.13968
22,17	-5.60405
22,18	1.53005
22,19	0.49758
22,20	4.50804
22,21	-3.37125
22,22	-4.66715
22,23	-1.02914
22,24	4.55963
22,25	-8.52748
22,26	3.41480
22,27	1.40334
22,28	-3.87389
22,29	-0.06650
22,30	-17.67075
22,31	-1.07880
22,32	-16.12365
22,33	-3.56314
22,34	-9.40363
22,35	0.04186
22,36	-0.87366
22,37	5.75607
22,38	2.31784
22,39	-4.92794
22,40	-0.65017
22,41	4.24172
22,42	-8.80236
22,43	3.74306
22,44	10.64013
22,45	4.89164
22,46	-2.36936
22,47	1.45506
22,48	-5.19478
22,49	-2.93949
23,0	-2.97984
23,1	-0.63792
23,2	-6.91449
23,3	-0.04716
23,4	4.90586
23,5	5.37373
23,6	-7.42961
23,7	6.17038
23,8	-3.23024
23,9	-0.74514
23,10	1.07368
23,11	0.41607
23,12	0.82633
23,13	0.01034
23,14	-4.61288
23,15	1.91600
23,16	3.88104
23,17	1.32184
23,18	4.95585
23,19	-1.21309
23,20	-2.05002
23,21	-0.88054
23,22	3.18498
23,23	-3.27863
23,24	-3.44513
23,25	12.74998
23,26	6.52497
23,27	5.89839
23,28	-0.14457
23,29	6.25652
23,30	-3.63983
23,31	3.63753
23,32	1.21706
23,33	-1.61573
23,34	4.22660
23,35	-4.79011
23,36	0.67903
23,37	-1.77859
23,38	-0.82102
23,39	6.45735
23,40	-9.97675
23,41	-4.63419
23,42	2.25630
23,43	2.98109
23,44	-5.42743
23,45	7.86874
23,46	-6.40905
23,47	-5.21091
23,48	8.34230
23,49	-4.40681
24,0	0.47458
24,1	-4.96429
24,2	3.73551
24,3	1.07865
24,4	-1.00639
24,5	-9.18359
24,6	5.69217
24,7	-4.31589
24,8	-2.96184
24,9	-6.15023
24,10	-8.15055
24,11	-0.87968
24,12	2.36625
24,13	1.14811
24,14	0.52754
24,15	-3.16412
24,16	5.36398
24,17	1.75664
24,18	1.14219
24,19	-0.04853
24,20	8.74871
24,21	2.34019
24,22	-3.32774
24,23	5.19589
24,24	2.00823
24,25	5.37692
24,26	-7.12836
24,27	6.16962
24,28	8.11940
24,29	-17.32362
24,30	-3.96348
24,31	-5.82780
24,32	-3.93614
24,33	-0.14822
24,34	0.53566
24,35	7.50843
24,36	6.55688
24,37	-8.15714
24,38	-12.66365
24,39	-0.46932
24,40	2.47776
24,41	8.96267
24,42	-6.03037
24,43	7.76790
24,44	9.29117
24,45	5.02755
24,46	-5.62339
24,47	2.00281
24,48	6.62145
24,49	4.74567
25,0	1.51317
25,1	4.08280
25,2	0.68845
25,3	4.76179
25,4	8.53612
25,5	5.57588
25,6	8.04436
25,7	0.71889
25,8	4.47271
25,9	1.71603
25,10	-10.20105
25,11	-1.39987
25,12	3.07436
25,13	9.36283
25,14	16.35120
25,15	6.66749
25,16	-4.92497
25,17	-11.48969
25,18	-6.28659
25,19	-5.57678
25,20	-0.25326
25,21	1.17986
25,22	-14.57645
25,23	-3.35877
25,24	-2.23064
25,25	2.76726
25,26	-4.81226
25,27	0.69872
25,28	1.82349
25,29	-4.74725
25,30	-2.02770
25,31	5.17689
25,32	-3.55245
25,33	-0.19164
25,34	2.74825
25,35	3.73388
25,36	3.74353
25,37	-1.95103
25,38	-9.25697
25,39	-4.35469
25,40	5.59172
25,41	9.01309
25,42	14.85855
25,43	-15.46112
25,44	5.00270
25,45	-3.54679
25,46	0.63866
25,47	3.13411
25,48	3.27865
25,49	9.58885
26,0	0.20242
26,1	-6.18089
26,2	3.54025
26,3	-10.29616
26,4	5.05466
26,5	4.25506
26,6	0.82067
26,7	1.69156
26,8	-2.24115
26,9	-5.20969
26,10	2.10818
26,11	4.74046
26,12	8.95528
26,13	4.58194
26,14	-1.26916
26,15	11.80453
26,16	-2.48958
26,17	2.69279
26,18	-1.95071
26,19	10.01556
26,20	-4.55744
26,21	-2.14040
26,22	-4.23399
26,23	6.42686
26,24	-4.98720
26,25	-1.23257
26,26	5.44893
26,27	-10.52221
26,28	-10.82847
26,29	0.78202
26,30	-5.38558
26,31	-5.22934
26,32	0.43536
26,33	-5.39173
26,34	-6.97197
26,35	-1.00676
26,36	-1.13194
26,37	2.77613
26,38	12.53449
26,39	-7.14564
26,40	-3.26067
26,41	6.48205
26,42	-3.74244
26,43	-5.99976
26,44	19.91504
26,45	1.29040
26,46	-3.85840
26,47	2.81057
26,48	-3.81922
26,49	13.24052
27,0	8.20969
27,1	2.84218
27,2	6.16414
27,3	-0.54679
27,4	0.78394
27,5	5.60919
27,6	6.69736
27,7	-7.97591
27,8	-9.52036
27,9	2.14609
27,10	1.25097
27,11	4.96359
27,12	-6.36585
27,13	10.86320
27,14	-2.16830
27,15	0.23905
27,16	2.28931
27,17	8.54609
27,18	0.17410
27,19	4.40438
27,20	-10.70626
27,21	-12.67117
27,22	-14.73448
27,23	-0.33682
27,24	-1.90599
27,25	-3.14830
27,26	1.22819
27,27	7.42892
27,28	8.01806
27,29	4.34477
27,30	2.15422
27,31	3.88018
27,32	-1.85172
27,33	7.87006
27,34	15.61299
27,35	1.15821
27,36	-12.36807
27,37	-9.64812
27,38	11.93438
27,39	3.29334
27,40	-7.03570
27,41	-1.03674
27,42	4.98780
27,43	-11.52660
27,44	-11.21176
27,45	11.69012
27,46	5.28192
27,47	-2.34032
27,48	-2.33738
27,49	-13.54956
28,0	-7.14804
28,1	1.47865
28,2	7.00909
28,3	-9.66986
28,4	-2.68084
28,5	1.79734
28,6	-2.26553
28,7	9.34435
28,8	-4.54583
28,9	4.96625
28,10	-2.50946
28,11	1.32795
28,12	8.43359
28,13	-9.21957
28,14	-4.57811
28,15	6.46696
28,16	4.03815
28,17	-2.09450
28,18	-0.45644
28,19	10.32119
28,20	-9.85743
28,21	-3.97892
28,22	16.24847
28,23	0.40050
28,24	-5.17980
28,25	9.69646
28,26	-2.57662
28,27	-4.73601
28,28	-5.88483
28,29	-0.57061
28,30	7.10265
28,31	7.08049
28,32	0.23324
28,33	-9.99329
28,34	-23.21713
28,35	-8.88292
28,36	-7.27182
28,37	-9.25818
28,38	2.64887
28,39	-3.37542
28,40	-5.35352
28,41	0.51947
28,42	17.90049
28,43	1.52560
28,44	-5.81289
28,45	4.96564
28,46	-7.74594
28,47	5.37356
28,48	5.63813
28,49	-2.45946
29,0	-12.93782
29,1	1.34795
29,2	6.41343
29,3	-1.65691
29,4	15.68702
29,5	0.93320
29,6	0.89848
29,7	0.11687
29,8	2.10245
29,9	5.14084
29,10	5.62581
29,11	1.91814
29,12	1.54469
29,13	1.16908
29,14	0.06878
29,15	11.82481
29,16	-6.71425
29,17	-1.90184
29,18	-7.04352
29,19	9.17904
29,20	-8.91770
29,21	-12.05195
